block,street_name,latitude,longitude,postal,onemap_address
385,BT BATOK WEST AVE 5,1.36348353323119,103.752171420758,650385,385 BUKIT BATOK WEST AVENUE 5 SINGAPORE 650385
384,BT BATOK WEST AVE 5,1.36293263679642,103.752194207305,650384,384 BUKIT BATOK WEST AVENUE 5 SINGAPORE 650384
386,BT BATOK WEST AVE 5,1.36393942184816,103.752556035691,650386,386 BUKIT BATOK WEST AVENUE 5 SINGAPORE 650386
463B,BT BATOK ST 41,1.35704936773958,103.742307951488,652463,463B BUKIT BATOK STREET 41 WEST PLAINS @ BUKIT BATOK SINGAPORE 652463
463A,BT BATOK ST 41,1.35633162419305,103.742194589628,651463,463A BUKIT BATOK STREET 41 WEST PLAINS @ BUKIT BATOK SINGAPORE 651463
348,BT BATOK ST 34,1.36213530305616,103.750617374428,650348,348 BUKIT BATOK STREET 34 SINGAPORE 650348
319,BT BATOK ST 33,1.36139508011177,103.746516655571,650319,319 BUKIT BATOK STREET 33 SINGAPORE 650319
288A,BT BATOK ST 25,1.34507653993863,103.760512031129,650288,288A BUKIT BATOK STREET 25 NATURE VIEW SINGAPORE 650288
290A,BT BATOK ST 24,1.34326273087543,103.756531451656,NIL,290A BUKIT BATOK STREET 24 HDB PUBLIC SHELTERS
291B,BT BATOK ST 24,1.34306435513309,103.75567762679,NIL,291B BUKIT BATOK STREET 24 HDB PUBLIC SHELTERS
296C,BT BATOK ST 22,1.34369796674692,103.748158134407,653296,296C BUKIT BATOK STREET 22 SKYLINE II @ BUKIT BATOK SINGAPORE 653296
296B,BT BATOK ST 22,1.34369381417078,103.747356802144,652296,296B BUKIT BATOK STREET 22 SKYLINE II @ BUKIT BATOK SINGAPORE 652296
296A,BT BATOK ST 22,1.34409358218354,103.746409176377,651296,296A BUKIT BATOK STREET 22 SKYLINE II @ BUKIT BATOK SINGAPORE 651296
293A,BT BATOK ST 21,1.34593565587377,103.754650908839,651293,293A BUKIT BATOK STREET 21 SKYPEAK @ BUKIT BATOK SINGAPORE 651293
293C,BT BATOK ST 21,1.34537093479434,103.75498944775,653293,293C BUKIT BATOK STREET 21 SKYPEAK @ BUKIT BATOK SINGAPORE 653293
203,BT BATOK ST 21,1.3473325859581,103.748990389685,650203,203 BUKIT BATOK STREET 21 SINGAPORE 650203
292C,BT BATOK EAST AVE 6,1.34497578759799,103.753614683753,653292,292C BUKIT BATOK EAST AVENUE 6 SKYPEAK @ BUKIT BATOK SINGAPORE 653292
286,BT BATOK EAST AVE 3,1.34674707293093,103.758438601357,650286,286 BUKIT BATOK EAST AVENUE 3 SINGAPORE 650286
290D,BT BATOK EAST AVE 3,1.34441149917173,103.757461511579,NIL,290D BUKIT BATOK EAST AVENUE 3 ACE @ WORK ENRICHMENT PTE LTD
103,BT BATOK CTRL,1.34835438788998,103.748094095917,NIL,103 BUKIT BATOK CENTRAL
623,BT BATOK CTRL,1.35083158876979,103.749372545514,650623,623 BUKIT BATOK CENTRAL SINGAPORE 650623
468A,BT BATOK WEST AVE 9,1.35649522522916,103.742712657002,651468,468A BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK SINGAPORE 651468
449B,BT BATOK WEST AVE 9,1.35197886358706,103.741081176999,652449,449B BUKIT BATOK WEST AVENUE 9 WEST VALLEY @ BUKIT BATOK SINGAPORE 652449
467A,BT BATOK WEST AVE 9,1.35651860042533,103.743862528559,651467,467A BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK SINGAPORE 651467
460B,BT BATOK WEST AVE 9,1.35370592391877,103.739150308425,652460,460B BUKIT BATOK WEST AVENUE 9 WEST QUARRY @ BUKIT BATOK SINGAPORE 652460
449A,BT BATOK WEST AVE 9,1.35234861922854,103.74151018118,651449,449A BUKIT BATOK WEST AVENUE 9 WEST VALLEY @ BUKIT BATOK SINGAPORE 651449
460C,BT BATOK WEST AVE 9,1.35332661921436,103.739335851293,653460,460C BUKIT BATOK WEST AVENUE 9 WEST QUARRY @ BUKIT BATOK SINGAPORE 653460
448C,BT BATOK WEST AVE 9,1.35272258284343,103.741240002444,653448,448C BUKIT BATOK WEST AVENUE 9 WEST VALLEY @ BUKIT BATOK SINGAPORE 653448
460A,BT BATOK WEST AVE 9,1.35426046045608,103.739309747692,651460,460A BUKIT BATOK WEST AVENUE 9 WEST QUARRY @ BUKIT BATOK SINGAPORE 651460
438C,BT BATOK WEST AVE 8,1.35775731757846,103.739408616622,653438,438C BUKIT BATOK WEST AVENUE 8 WEST EDGE @ BUKIT BATOK SINGAPORE 653438
438B,BT BATOK WEST AVE 8,1.35788978585234,103.740481164284,652438,438B BUKIT BATOK WEST AVENUE 8 WEST EDGE @ BUKIT BATOK SINGAPORE 652438
443D,BT BATOK WEST AVE 8,1.35559341715517,103.737118247972,654443,443D BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 654443
445B,BT BATOK WEST AVE 8,1.35107437750712,103.738755449982,652445,445B BUKIT BATOK WEST AVENUE 8 WEST CREST @ BUKIT BATOK SINGAPORE 652445
170,BT BATOK WEST AVE 8,1.34655585025652,103.740101500639,650170,170 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650170
441C,BT BATOK WEST AVE 8,1.35556816773842,103.738704484722,653441,441C BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 653441
169,BT BATOK WEST AVE 8,1.34660733553492,103.740909286964,650169,169 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650169
438A,BT BATOK WEST AVE 8,1.3574856237206,103.740845096872,651438,438A BUKIT BATOK WEST AVENUE 8 WEST EDGE @ BUKIT BATOK SINGAPORE 651438
439A,BT BATOK WEST AVE 8,1.35682160436271,103.740330543468,651439,439A BUKIT BATOK WEST AVENUE 8 WEST EDGE @ BUKIT BATOK SINGAPORE 651439
179,BT BATOK WEST AVE 8,1.34581228622891,103.742210249553,650179,179 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650179
443B,BT BATOK WEST AVE 8,1.35612327530865,103.737831166898,652443,443B BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 652443
172,BT BATOK WEST AVE 8,1.34566903930041,103.740480275142,650172,172 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650172
441A,BT BATOK WEST AVE 8,1.35610548541132,103.739002965384,651441,441A BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 651441
451B,BT BATOK WEST AVE 6,1.35248381356888,103.743414725495,652451,451B BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 652451
131,BT BATOK WEST AVE 6,1.35073333041497,103.746261338468,650131,131 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650131
450C,BT BATOK WEST AVE 6,1.35204142276072,103.743844813254,653450,450C BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 653450
107,BT BATOK WEST AVE 6,1.34781088479752,103.746608758355,650107,107 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650107
134,BT BATOK WEST AVE 6,1.35159086987043,103.74450960649,650134,134 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650134
185,BT BATOK WEST AVE 6,1.34703672763612,103.744977459595,NIL,185 BUKIT BATOK WEST AVENUE 6 FEI YUE FAMILY SERVICE CENTRE (BUKIT BATOK)
130,BT BATOK WEST AVE 6,1.35106126001126,103.745857351625,650130,130 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650130
436A,BT BATOK WEST AVE 5,1.35912883183507,103.739978327829,651436,436A BUKIT BATOK WEST AVENUE 5 WEST EDGE @ BUKIT BATOK SINGAPORE 651436
391,BT BATOK WEST AVE 5,1.36585374932576,103.752728543207,650391,391 BUKIT BATOK WEST AVENUE 5 GOODVIEW GARDENS SINGAPORE 650391
395,BT BATOK WEST AVE 5,1.36631689866947,103.752287629198,650395,395 BUKIT BATOK WEST AVENUE 5 GOODVIEW GARDENS SINGAPORE 650395
394,BT BATOK WEST AVE 5,1.36642311199961,103.752688625262,650394,394 BUKIT BATOK WEST AVENUE 5 GOODVIEW GARDENS SINGAPORE 650394
383,BT BATOK WEST AVE 5,1.36232315228541,103.752217152725,650383,383 BUKIT BATOK WEST AVENUE 5 SINGAPORE 650383
417,BT BATOK WEST AVE 4,1.3629029334905,103.746483437421,NIL,417 BUKIT BATOK WEST AVENUE 4
409,BT BATOK WEST AVE 4,1.36448899593886,103.745816406222,650409,409 BUKIT BATOK WEST AVENUE 4 SINGAPORE 650409
536,BT BATOK ST 52,1.35551876314657,103.751164489972,650536,536 BUKIT BATOK STREET 52 GUILIN BREEZE SINGAPORE 650536
510,BT BATOK ST 52,1.35275159558485,103.754823604086,650510,510 BUKIT BATOK STREET 52 HILLGROVE GARDENS SINGAPORE 650510
532,BT BATOK ST 51,1.35625515528677,103.749711847322,650532,532 BUKIT BATOK STREET 51 SINGAPORE 650532
337,BT BATOK ST 34,1.36348296381773,103.749393361059,650337,337 BUKIT BATOK STREET 34 SINGAPORE 650337
340,BT BATOK ST 34,1.36314201237933,103.749541119795,650340,340 BUKIT BATOK STREET 34 SINGAPORE 650340
343,BT BATOK ST 34,1.36238776835658,103.749167455431,650343,343 BUKIT BATOK STREET 34 SINGAPORE 650343
341,BT BATOK ST 34,1.36280451951487,103.749157203985,650341,341 BUKIT BATOK STREET 34 SINGAPORE 650341
323,BT BATOK ST 33,1.36103222148882,103.748091419935,650323,323 BUKIT BATOK STREET 33 SINGAPORE 650323
334,BT BATOK ST 32,1.36462915723034,103.747831425337,650334,334 BUKIT BATOK STREET 32 SINGAPORE 650334
316,BT BATOK ST 32,1.3605766052846,103.746834002944,650316,316 BUKIT BATOK STREET 32 SINGAPORE 650316
333,BT BATOK ST 32,1.36418205578453,103.747797285557,650333,333 BUKIT BATOK STREET 32 SINGAPORE 650333
313,BT BATOK ST 32,1.36025027184777,103.747782999863,650313,313 BUKIT BATOK STREET 32 SINGAPORE 650313
305,BT BATOK ST 31,1.35786100812447,103.747934507941,650305,305 BUKIT BATOK STREET 31 HONG KAH GREEN SINGAPORE 650305
308,BT BATOK ST 31,1.35855029163425,103.748104679144,650308,308 BUKIT BATOK STREET 31 HONG KAH GREEN SINGAPORE 650308
369,BT BATOK ST 31,1.36002945983661,103.751072294962,650369,369 BUKIT BATOK STREET 31 SINGAPORE 650369
370,BT BATOK ST 31,1.3599840040253,103.749882092542,NIL,370 BUKIT BATOK STREET 31
289E,BT BATOK ST 25,1.34421030208672,103.759205458315,NIL,289E BUKIT BATOK STREET 25 HDB PUBLIC SHELTERS
288E,BT BATOK ST 25,1.34551240744243,103.758897488955,NIL,288E BUKIT BATOK STREET 25 LICDO @ BB PRESCHOOL TEAM PTE. LTD.
288D,BT BATOK ST 25,1.34580304817683,103.759260051639,653288,288D BUKIT BATOK STREET 25 NATURE VIEW SINGAPORE 653288
291D,BT BATOK ST 24,1.34351790618134,103.755391787516,653291,291D BUKIT BATOK STREET 24 SPRING VIEW SINGAPORE 653291
298,BT BATOK ST 22,1.34479741197139,103.747140790374,650298,298 BUKIT BATOK STREET 22 SINGAPORE 650298
293D,BT BATOK ST 21,1.34502077023724,103.755285866092,654293,293D BUKIT BATOK STREET 21 SKYPEAK @ BUKIT BATOK SINGAPORE 654293
210,BT BATOK ST 21,1.34548008232168,103.74995609585,650210,210 BUKIT BATOK STREET 21 SINGAPORE 650210
201,BT BATOK ST 21,1.34586253909028,103.747905760698,650201,201 BUKIT BATOK STREET 21 SINGAPORE 650201
293B,BT BATOK ST 21,1.34594925522117,103.754248349899,652293,293B BUKIT BATOK STREET 21 SKYPEAK @ BUKIT BATOK SINGAPORE 652293
240,BT BATOK EAST AVE 5,1.35048816023777,103.754177773165,650240,240 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS SINGAPORE 650240
242,BT BATOK EAST AVE 5,1.35095950808957,103.756233418128,650242,242 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650242
248,BT BATOK EAST AVE 5,1.35025884075015,103.756604724025,650248,248 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650248
259,BT BATOK EAST AVE 4,1.35085859711904,103.759761122934,650259,259 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650259
269,BT BATOK EAST AVE 4,1.3487578841922,103.759451695253,650269,269 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650269
229,BT BATOK EAST AVE 3,1.34827660376884,103.754680867021,650229,229 BUKIT BATOK EAST AVENUE 3 SINGAPORE 650229
220,BT BATOK EAST AVE 3,1.34745649001205,103.754710439758,650220,220 BUKIT BATOK EAST AVENUE 3 SINGAPORE 650220
228,BT BATOK CTRL,1.34865945802076,103.753794578776,650228,228 BUKIT BATOK CENTRAL SINGAPORE 650228
123,BT BATOK CTRL,1.35141970002657,103.747499423763,650123,123 BUKIT BATOK CENTRAL SINGAPORE 650123
104,BT BATOK CTRL,1.34899500255547,103.747258218606,650104,104 BUKIT BATOK CENTRAL SINGAPORE 650104
468B,BT BATOK WEST AVE 9,1.35686958198537,103.743161006143,652468,468B BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK SINGAPORE 652468
448A,BT BATOK WEST AVE 9,1.35286511774512,103.740438584574,651448,448A BUKIT BATOK WEST AVENUE 9 WEST VALLEY @ BUKIT BATOK SINGAPORE 651448
180,BT BATOK WEST AVE 8,1.34555792527722,103.742841014483,650180,180 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650180
440A,BT BATOK WEST AVE 8,1.35522654404615,103.738772439227,651440,440A BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 651440
167,BT BATOK WEST AVE 8,1.34693272783596,103.742257105901,650167,167 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650167
464B,BT BATOK WEST AVE 8,1.3579967815657,103.742102165928,652464,464B BUKIT BATOK WEST AVENUE 8 WEST PLAINS @ BUKIT BATOK SINGAPORE 652464
178,BT BATOK WEST AVE 8,1.3460546058333,103.742605870907,650178,178 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650178
168,BT BATOK WEST AVE 8,1.34717025311255,103.741298523595,650168,168 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650168
182,BT BATOK WEST AVE 8,1.34556402157015,103.743821531821,650182,182 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650182
450A,BT BATOK WEST AVE 6,1.35279091158198,103.744536033565,651450,450A BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 651450
451A,BT BATOK WEST AVE 6,1.35304899382254,103.742932562787,651451,451A BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 651451
136,BT BATOK WEST AVE 6,1.35090042870513,103.74485764967,650136,136 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650136
135,BT BATOK WEST AVE 6,1.35125231918218,103.744795017835,650135,135 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650135
146,BT BATOK WEST AVE 6,1.34966890869827,103.744083499088,650146,146 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650146
138,BT BATOK WEST AVE 6,1.35044711973729,103.744471903926,650138,138 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650138
411,BT BATOK WEST AVE 4,1.36411808978519,103.746019995285,650411,411 BUKIT BATOK WEST AVENUE 4 SINGAPORE 650411
416,BT BATOK WEST AVE 4,1.36323334513612,103.745988532649,650416,416 BUKIT BATOK WEST AVENUE 4 SINGAPORE 650416
420,BT BATOK WEST AVE 2,1.36255043035847,103.745770795352,650420,420 BUKIT BATOK WEST AVENUE 2 SINGAPORE 650420
421,BT BATOK WEST AVE 2,1.36251752917877,103.744946684475,650421,421 BUKIT BATOK WEST AVENUE 2 SINGAPORE 650421
423,BT BATOK WEST AVE 2,1.36215691970023,103.744946718558,650423,423 BUKIT BATOK WEST AVENUE 2 SINGAPORE 650423
505,BT BATOK ST 52,1.35191995209035,103.753670851157,650505,505 BUKIT BATOK STREET 52 HILLGROVE GARDENS SINGAPORE 650505
523,BT BATOK ST 52,1.35669994020487,103.752306417884,650523,523 BUKIT BATOK STREET 52 SINGAPORE 650523
507,BT BATOK ST 52,1.3522210432368,103.753979892768,650507,507 BUKIT BATOK STREET 52 HILLGROVE GARDENS SINGAPORE 650507
539,BT BATOK ST 52,1.35476518284145,103.750885053123,650539,539 BUKIT BATOK STREET 52 GUILIN BREEZE SINGAPORE 650539
528,BT BATOK ST 51,1.35665146828264,103.751091825657,650528,528 BUKIT BATOK STREET 51 SINGAPORE 650528
530,BT BATOK ST 51,1.35618199232172,103.751093390961,650530,530 BUKIT BATOK STREET 51 SINGAPORE 650530
534,BT BATOK ST 51,1.35590698154634,103.750411621456,650534,534 BUKIT BATOK STREET 51 SINGAPORE 650534
533,BT BATOK ST 51,1.35587908699049,103.749799126312,650533,533 BUKIT BATOK STREET 51 SINGAPORE 650533
345,BT BATOK ST 34,1.36284881503816,103.750843242288,650345,345 BUKIT BATOK STREET 34 SINGAPORE 650345
339,BT BATOK ST 34,1.36319798587253,103.75080463345,650339,339 BUKIT BATOK STREET 34 SINGAPORE 650339
321,BT BATOK ST 33,1.36131699323376,103.747741215309,650321,321 BUKIT BATOK STREET 33 SINGAPORE 650321
320,BT BATOK ST 33,1.36120673062964,103.746929231219,650320,320 BUKIT BATOK STREET 33 SINGAPORE 650320
309,BT BATOK ST 31,1.35828328143448,103.748771560551,650309,309 BUKIT BATOK STREET 31 HONG KAH GREEN SINGAPORE 650309
363,BT BATOK ST 31,1.36101444441179,103.74944732312,650363,363 BUKIT BATOK STREET 31 SINGAPORE 650363
364,BT BATOK ST 31,1.36066491115595,103.749321018638,650364,364 BUKIT BATOK STREET 31 SINGAPORE 650364
375,BT BATOK ST 31,1.35832286816887,103.750129595553,650375,375 BUKIT BATOK STREET 31 SINGAPORE 650375
377,BT BATOK ST 31,1.35942058239166,103.750290022372,650377,377 BUKIT BATOK STREET 31 BUKIT GOMBAK VISTA SINGAPORE 650377
372,BT BATOK ST 31,1.35866916706906,103.751213742148,650372,372 BUKIT BATOK STREET 31 SINGAPORE 650372
217,BT BATOK ST 21,1.34673392184416,103.754727840299,650217,217 BUKIT BATOK STREET 21 SINGAPORE 650217
212,BT BATOK ST 21,1.34719281119437,103.752217334445,650212,212 BUKIT BATOK STREET 21 SINGAPORE 650212
244,BT BATOK EAST AVE 5,1.34918269764742,103.757239164878,650244,244 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650244
233,BT BATOK EAST AVE 5,1.3488252646597,103.755127558884,650233,233 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS SINGAPORE 650233
245,BT BATOK EAST AVE 5,1.3496481268301,103.757332776738,650245,245 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650245
275,BT BATOK EAST AVE 4,1.34813625297267,103.758314162332,650275,275 BUKIT BATOK EAST AVENUE 4 GOMBAK PLACE SINGAPORE 650275
260,BT BATOK EAST AVE 4,1.35091259231107,103.759021061327,650260,260 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650260
271,BT BATOK EAST AVE 4,1.34817263842498,103.758893085449,650271,271 BUKIT BATOK EAST AVENUE 4 GOMBAK PLACE SINGAPORE 650271
265,BT BATOK EAST AVE 4,1.3500084019244,103.759862833782,650265,265 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650265
283,BT BATOK EAST AVE 3,1.34694365753899,103.757539380939,650283,283 BUKIT BATOK EAST AVENUE 3 GOMBAK PLACE SINGAPORE 650283
281,BT BATOK EAST AVE 3,1.34749920722746,103.757617372041,650281,281 BUKIT BATOK EAST AVENUE 3 GOMBAK PLACE SINGAPORE 650281
227,BT BATOK CTRL,1.34838399787614,103.753520312233,650227,227 BUKIT BATOK CENTRAL SINGAPORE 650227
126,BT BATOK CTRL,1.35192324053157,103.746721991089,650126,126 BUKIT BATOK CENTRAL SINGAPORE 650126
467C,BT BATOK WEST AVE 9,1.35592238075355,103.742551675133,653467,467C BUKIT BATOK WEST AVENUE 9 WEST PLAINS @ BUKIT BATOK SINGAPORE 653467
448B,BT BATOK WEST AVE 9,1.35314900034194,103.740846555722,652448,448B BUKIT BATOK WEST AVENUE 9 WEST VALLEY @ BUKIT BATOK SINGAPORE 652448
450D,BT BATOK WEST AVE 6,1.35266810573153,103.74396208468,654450,450D BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 654450
435B,BT BATOK WEST AVE 5,1.35882272265832,103.740404826736,652435,435B BUKIT BATOK WEST AVENUE 5 WEST EDGE @ BUKIT BATOK SINGAPORE 652435
301,SHUNFU RD,1.34935737197469,103.838327333282,570301,301 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570301
208,BISHAN ST 23,1.35492717199264,103.848545126427,570208,208 BISHAN STREET 23 SINGAPORE 570208
231,BISHAN ST 23,1.35729122854977,103.845845690555,570231,231 BISHAN STREET 23 SINGAPORE 570231
202,BISHAN ST 23,1.35509604100923,103.847244212734,570202,202 BISHAN STREET 23 SINGAPORE 570202
261,BISHAN ST 22,1.35898689332218,103.843324418377,570261,261 BISHAN STREET 22 SINGAPORE 570261
257,BISHAN ST 22,1.35971687351446,103.84310310527,570257,257 BISHAN STREET 22 SINGAPORE 570257
190,BISHAN ST 13,1.35055492734245,103.852044535915,570190,190 BISHAN STREET 13 SINGAPORE 570190
187,BISHAN ST 13,1.34955094936358,103.851544031278,570187,187 BISHAN STREET 13 SINGAPORE 570187
160,BISHAN ST 13,1.34692766254311,103.856353905694,570160,160 BISHAN STREET 13 SINGAPORE 570160
405,SIN MING AVE,1.36285292193014,103.834739503381,570405,405 SIN MING AVENUE SIN MING GARDEN SINGAPORE 570405
445,SIN MING AVE,1.35871142499038,103.831720136073,570445,445 SIN MING AVENUE SIN MING COURT SINGAPORE 570445
453,SIN MING AVE,1.35904538127014,103.829898490029,570453,453 SIN MING AVENUE SIN MING COURT SINGAPORE 570453
442,SIN MING AVE,1.3592357565259,103.832368846087,570442,442 SIN MING AVENUE SIN MING COURT SINGAPORE 570442
402,SIN MING AVE,1.36276886630643,103.832758890176,570402,402 SIN MING AVENUE SIN MING GARDEN SINGAPORE 570402
408,SIN MING AVE,1.36334651886138,103.834839633876,570408,408 SIN MING AVENUE SIN MING GARDEN SINGAPORE 570408
288,BISHAN ST 24,1.35692385325352,103.845156525793,570288,288 BISHAN STREET 24 BISHAN HEIGHTS SINGAPORE 570288
273A,BISHAN ST 24,1.35636621091925,103.843933964667,571273,273A BISHAN STREET 24 NATURA LOFT SINGAPORE 571273
275A,BISHAN ST 24,1.35673539047075,103.843519752733,571275,275A BISHAN STREET 24 NATURA LOFT SINGAPORE 571275
239,BISHAN ST 22,1.36042894626787,103.8447773181,570239,239 BISHAN STREET 22 SINGAPORE 570239
250,BISHAN ST 22,1.36161482106062,103.843937147665,570250,250 BISHAN STREET 22 SINGAPORE 570250
153,BISHAN ST 13,1.34608595890118,103.855078297214,570153,153 BISHAN STREET 13 SINGAPORE 570153
157,BISHAN ST 13,1.34605755352171,103.856679995938,570157,157 BISHAN STREET 13 SINGAPORE 570157
166,BISHAN ST 13,1.34886345078255,103.855225779214,570166,166 BISHAN STREET 13 SINGAPORE 570166
170,BISHAN ST 13,1.34642029733671,103.853592501555,570170,170 BISHAN STREET 13 SINGAPORE 570170
155,BISHAN ST 13,1.3462270923831,103.85590556522,570155,155 BISHAN STREET 13 SINGAPORE 570155
135,BISHAN ST 12,1.34456216829423,103.851287598109,570135,135 BISHAN STREET 12 BISHAN GREEN SINGAPORE 570135
140,BISHAN ST 12,1.34479967079912,103.85310654157,570140,140 BISHAN STREET 12 BISHAN GREEN SINGAPORE 570140
102,BISHAN ST 12,1.3451431233477,103.847990805259,570102,102 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570102
103,BISHAN ST 12,1.34551249132105,103.848314162387,570103,103 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570103
145,BISHAN ST 11,1.34488600912462,103.85428449567,570145,145 BISHAN STREET 11 BISHAN GREEN SINGAPORE 570145
441,SIN MING AVE,1.35908431540971,103.831751028982,NIL,441 SIN MING AVENUE PCF SPARKLETOTS PRESCHOOL @ BISHAN NORTH BLK 441 (KN)
451,SIN MING AVE,1.35851090906303,103.830066980252,570451,451 SIN MING AVENUE SIN MING COURT SINGAPORE 570451
313,SHUNFU RD,1.35147881263426,103.837185216121,NIL,313 SHUNFU ROAD PCF SPARKLETOTS PRESCHOOL @ BISHAN EAST-THOMSON BLK 313 (KN)
266,BISHAN ST 24,1.35793002051239,103.842088092204,570266,266 BISHAN STREET 24 SINGAPORE 570266
290,BISHAN ST 24,1.35613778516576,103.844897654796,570290,290 BISHAN STREET 24 BISHAN HEIGHTS SINGAPORE 570290
265,BISHAN ST 24,1.35831237987584,103.842088235009,570265,265 BISHAN STREET 24 SINGAPORE 570265
226,BISHAN ST 23,1.35854600472842,103.847127301001,570226,226 BISHAN STREET 23 SINGAPORE 570226
205,BISHAN ST 23,1.35531327191887,103.847698285024,570205,205 BISHAN STREET 23 SINGAPORE 570205
220,BISHAN ST 23,1.35747696103365,103.84883618436,570220,220 BISHAN STREET 23 SINGAPORE 570220
227,BISHAN ST 23,1.35807054684995,103.847138116766,570227,227 BISHAN STREET 23 SINGAPORE 570227
206,BISHAN ST 23,1.35568127443062,103.847808322232,570206,206 BISHAN STREET 23 SINGAPORE 570206
224,BISHAN ST 23,1.3589454923031,103.847698656761,570224,224 BISHAN STREET 23 SINGAPORE 570224
263,BISHAN ST 22,1.3589002858095,103.842593312869,570263,263 BISHAN STREET 22 SINGAPORE 570263
236,BISHAN ST 22,1.35900490923943,103.847006575058,570236,236 BISHAN STREET 22 SINGAPORE 570236
262,BISHAN ST 22,1.3592501119015,103.842623959859,570262,262 BISHAN STREET 22 SINGAPORE 570262
254,BISHAN ST 22,1.36192324092535,103.842999164881,570254,254 BISHAN STREET 22 SINGAPORE 570254
246,BISHAN ST 22,1.36067416170778,103.843353629778,570246,246 BISHAN STREET 22 SINGAPORE 570246
241,BISHAN ST 22,1.36082968527378,103.84547335577,570241,241 BISHAN STREET 22 SINGAPORE 570241
252,BISHAN ST 22,1.36203988078612,103.843757579962,570252,252 BISHAN STREET 22 SINGAPORE 570252
235,BISHAN ST 22,1.35847822127518,103.846408011135,570235,235 BISHAN STREET 22 SINGAPORE 570235
193,BISHAN ST 13,1.34866564535341,103.850977151715,570193,193 BISHAN STREET 13 BISHAN SPRING SINGAPORE 570193
178,BISHAN ST 13,1.34812743111822,103.852330274842,570178,178 BISHAN STREET 13 SINGAPORE 570178
154,BISHAN ST 13,1.34662507482215,103.855033173199,570154,154 BISHAN STREET 13 SINGAPORE 570154
130,BISHAN ST 12,1.34590888814549,103.851015987254,570130,130 BISHAN STREET 12 SINGAPORE 570130
143,BISHAN ST 12,1.34557936871928,103.85291195716,570143,143 BISHAN STREET 12 BISHAN GREEN SINGAPORE 570143
114,BISHAN ST 12,1.34754941457825,103.848880515837,570114,114 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570114
131,BISHAN ST 12,1.34557574781189,103.850945135272,570131,131 BISHAN STREET 12 SINGAPORE 570131
141,BISHAN ST 12,1.34515398438819,103.853367119258,570141,141 BISHAN STREET 12 BISHAN GREEN SINGAPORE 570141
133,BISHAN ST 12,1.34546754173017,103.851722442218,570133,133 BISHAN STREET 12 SINGAPORE 570133
111,BISHAN ST 12,1.34706752664279,103.848063665404,570111,111 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570111
